#ID_RSSD,NM_LGL,PRIM_FED_REG,CHTR_TYPE_CD,ORG_TYPE_CD,ENTITY_TYPE,CITY,STATE_ABBR_NM,CNTRY_NM,ID_TAX,ID_LEI,CIK,#ID_RSSD_PREDECESSOR,ID_RSSD_SUCCESSOR,TRNSFM_CD,SUCCESSOR_NM_LGL
231279,CHESTER NATIONAL BANK,OCC,Commercial Bank,Corporation (stock),National Bank,CHESTER,IL,UNITED STATES                           ,370214940,0,1032046,616371,231279,Charter Discontinued (Merger or Purchase & Assumption),CHESTER NATIONAL BANK                                                                                                   
231279,CHESTER NATIONAL BANK,OCC,Commercial Bank,Corporation (stock),National Bank,CHESTER,IL,UNITED STATES                           ,370214940,0,1032046,2482851,231279,Charter Discontinued (Merger or Purchase & Assumption),CHESTER NATIONAL BANK                                                                                                   
245276,ORIENTAL BANK,FDIC,Commercial Bank,Corporation (stock),Non-member Bank,SAN JUAN,PR,PUERTO RICO                             ,660259436,549300ZLPU75MU7O0T38,1569224,170716,245276,Charter Discontinued (Merger or Purchase & Assumption),ORIENTAL BANK                                                                                                           
245276,ORIENTAL BANK,FDIC,Commercial Bank,Corporation (stock),Non-member Bank,SAN JUAN,PR,PUERTO RICO                             ,660259436,549300ZLPU75MU7O0T38,1569224,716413,245276,Charter Discontinued (Merger or Purchase & Assumption),ORIENTAL BANK                                                                                                           
245276,ORIENTAL BANK,FDIC,Commercial Bank,Corporation (stock),Non-member Bank,SAN JUAN,PR,PUERTO RICO                             ,660259436,549300ZLPU75MU7O0T38,1569224,1164730,245276,"Failure, Government Assistance Provided",ORIENTAL BANK                                                                                                           
222446,DENMARK STATE BANK,FDIC,Commercial Bank,Corporation (stock),Non-member Bank,DENMARK,WI,UNITED STATES                           ,390240160,5493004OOUJA3N8LL077,1516915,549741,222446,Charter Discontinued (Merger or Purchase & Assumption),DENMARK STATE BANK                                                                                                      
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,72632,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,92340,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,116536,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,128146,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,135537,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,140232,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,178730,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,179643,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,184535,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,188551,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,223023,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,230731,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,240936,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,245333,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,246732,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,260635,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,260934,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,262330,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,267148,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,274931,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,281733,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,288732,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,296830,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,296933,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,299439,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,320333,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,322832,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,330734,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,339540,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,348140,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,361130,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,378334,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,395630,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,417831,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,421735,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,423355,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,433046,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,446532,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,450436,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,471169,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,479334,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,510246,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,517124,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,517638,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,518130,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,519472,233031,"Failure, Government Assistance Provided",REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,522436,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,525147,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,525736,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,527879,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,528232,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,560849,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,563738,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,581741,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,603830,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,604332,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,608536,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,612355,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,619233,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,619952,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,632755,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,649838,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,654234,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,657972,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,671343,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,689245,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,690540,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,693149,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,697437,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,710233,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,718631,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,731537,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,740735,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,742878,233031,"Failure, Government Assistance Provided",REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,763659,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,776471,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,787150,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,792042,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,816573,233031,"Failure, Government Assistance Provided",REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,874238,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,905655,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,912644,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,920742,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,934749,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,936435,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,941578,233031,"Failure, Government Assistance Provided",REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,949060,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,951447,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,961156,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,966861,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,992338,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,999739,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,1160406,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,1176939,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,1216303,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
233031,REGIONS BANK,FRS,Commercial Bank,Corporation (stock),State Member Bank,BIRMINGHAM,AL,UNITED STATES                           ,630371391,EQTWLK1G7ODGC2MGLV11,1071803,1217533,233031,Charter Discontinued (Merger or Purchase & Assumption),REGIONS BANK                                                                                                            
